student_id,name,gender,age,residency_status,first_gen,major,cumulative_gpa,credits_completed
1617,James Morris,Other,22,domestic,0,Biology,4.0,26
1618,Susan Hill,F,23,domestic,0,Mechanical Eng,2.94,49
1619,Kelly Wallace,F,33,international,0,Political Science,3.12,21
1620,Ryan Holmes,F,26,domestic,1,Electrical Eng,3.02,52
1621,James Martinez,M,24,domestic,0,Mechanical Eng,2.2,36
1622,Alyssa Rubio,M,18,domestic,0,Information Systems,2.34,35
1623,Curtis Lewis,F,22,domestic,0,Finance,2.15,80
1624,Margaret Hayes,F,19,domestic,0,Economics,2.33,0
1625,Kari Montgomery,M,24,domestic,1,Marketing,2.5,28
1626,Kristy Nelson,F,22,domestic,0,Biology,2.68,0
1627,William Roman,M,18,domestic,1,Biology,2.67,49
1628,Lorraine Villanueva,F,22,domestic,0,Mathematics,3.15,30
1629,Howard Arnold,M,19,domestic,0,Electrical Eng,3.61,23
1630,Jonathan Brown,M,22,domestic,0,Accounting,3.49,53
1631,Lucas Meadows,F,18,international,0,Biology,2.97,63
1632,Patricia Walker,M,22,international,0,Finance,2.3,80
1633,Brittany Peck,F,24,domestic,0,Biology,3.43,130
1634,Janice Hayden,F,21,domestic,0,Electrical Eng,2.47,28
1635,Tracey Barrera,F,20,domestic,0,Business Analytics,3.06,25
1636,Heidi Olson,M,22,domestic,0,Economics,2.97,45
1637,Kristine Sims,M,24,domestic,1,Finance,2.16,48
1638,Karen Gonzalez,M,18,domestic,0,Political Science,2.48,97
1639,Jonathan Roberts,Other,22,domestic,0,Mechanical Eng,3.11,61
1640,Kristina Gilmore,F,26,domestic,0,Political Science,2.71,17
1641,Melissa Chandler,F,24,international,1,Economics,4.0,15
1642,Matthew Martinez,F,22,domestic,1,Mechanical Eng,2.53,65
1643,Cathy Watson,F,24,domestic,0,Psychology,2.2,39
1644,Anthony Clark,F,23,domestic,1,Business Analytics,2.84,87
1645,Tracy Newman,M,24,domestic,0,Nursing,2.61,60
1646,Mark Ingram,F,17,domestic,0,Business Analytics,1.77,14
1647,Christopher Carr,M,17,domestic,1,Political Science,3.3,10
1648,Linda Campbell,F,25,domestic,1,Information Systems,3.39,55
1649,Mark Garza,F,17,domestic,0,Political Science,3.31,35
1650,Michelle James,F,23,domestic,1,Electrical Eng,2.99,79
1651,Cindy Sims,M,20,domestic,0,Economics,2.72,55
1652,Stephanie Blair,M,18,domestic,1,Psychology,2.9,55
1653,Lauren Wheeler,M,23,domestic,0,English,2.73,8
1654,William Parker,M,22,domestic,0,English,2.42,31
1655,Erin Hayes,M,29,domestic,0,Information Systems,3.72,44
1656,Bradley Dougherty,F,19,domestic,0,Mathematics,3.56,0
1657,Jennifer Wilcox,F,27,international,0,Psychology,3.2,64
1658,Jamie Palmer,M,23,international,0,Marketing,2.54,71
1659,Krista Stewart,M,19,domestic,0,Computer Science,3.15,29
1660,Michael Mueller,M,24,domestic,0,Marketing,2.66,83
1661,Victor Monroe,F,23,domestic,0,Political Science,2.63,82
1662,Jill Bennett,F,22,international,0,Mathematics,2.79,61
1663,Jeffrey Graham,F,22,domestic,0,Mathematics,3.06,43
1664,Eddie Williams,F,19,domestic,1,Computer Science,2.56,75
1665,Pamela Barnes,Other,19,domestic,1,Nursing,2.72,0
1666,Brittany Hull,F,24,domestic,1,Mechanical Eng,3.59,47
1667,Robert Campbell,M,21,domestic,0,Economics,1.8,20
1668,Wendy Mcgee,F,21,domestic,1,English,3.41,25
1669,James Warren,M,22,domestic,0,Biology,2.72,58
1670,Travis Francis,F,22,domestic,0,Marketing,2.52,21
1671,Charles Flores,M,17,domestic,0,Political Science,2.62,0
1672,Tina Fischer,F,26,domestic,1,English,2.81,112
1673,Norma Blanchard,F,22,domestic,0,Sociology,3.36,27
1674,Austin Richardson,F,21,international,0,Psychology,2.91,20
1675,Nicole Caldwell,F,23,domestic,0,Psychology,2.5,81
1676,Michael Perez,M,22,domestic,1,Information Systems,3.21,27
1677,James Gates,M,24,domestic,0,Biology,2.74,7
1678,Joseph Schaefer,M,23,domestic,0,Electrical Eng,3.12,18
1679,Jason West,M,24,domestic,0,Electrical Eng,2.96,32
1680,Christopher Campbell,F,26,domestic,0,Mechanical Eng,2.16,13
1681,Kelly Bush,M,25,domestic,0,Information Systems,3.14,20
1682,Christina Robbins,Other,21,domestic,0,Mechanical Eng,1.81,32
1683,Alyssa Anderson,F,18,domestic,1,Chemistry,2.74,74
1684,Douglas Davis,F,27,domestic,0,Biology,2.19,107
1685,Brittany Bullock,M,21,international,0,Nursing,1.62,78
1686,Dylan Vasquez,F,20,domestic,0,Biology,2.95,38
1687,Tony Parker,F,17,domestic,0,Finance,3.3,3
1688,Nancy Perez,F,23,domestic,0,Mathematics,2.78,66
1689,Sean Harper,F,22,domestic,0,Accounting,3.57,14
1690,Jennifer Martin,F,17,domestic,0,Economics,2.8,34
1691,David Hall,M,23,domestic,1,Political Science,2.91,93
1692,Gregory Pollard,F,20,domestic,0,Psychology,2.29,96
1693,Brian Avila,M,31,domestic,0,Finance,3.15,50
1694,Jennifer Rose,M,20,international,1,Accounting,3.12,82
1695,James Navarro,M,20,domestic,0,Nursing,2.55,81
1696,Robert Ware,M,18,domestic,1,Biology,2.03,65
1697,Madison Martin,M,26,domestic,0,Electrical Eng,1.9,37
1698,Kathleen Hayes,M,20,international,0,Economics,3.4,28
1699,Nathaniel Duran,Other,19,international,1,Political Science,2.1,46
1700,Juan Houston,F,24,domestic,0,Business Analytics,3.71,7
1701,Samantha Kelly,Other,17,domestic,0,Sociology,2.33,31
1702,Ryan Moreno,M,24,domestic,1,Business Analytics,2.62,63
1703,Jennifer Gomez,M,28,domestic,0,Marketing,4.0,26
1704,Stacey Malone,F,23,domestic,0,Economics,2.52,91
1705,Theodore Kane,M,24,domestic,0,Chemistry,2.22,52
1706,Brianna Lee,M,25,domestic,1,Electrical Eng,2.6,68
1707,Brandi Marks,F,27,international,1,Information Systems,1.89,39
1708,Sarah Palmer,M,26,international,0,Electrical Eng,2.63,64
1709,Robert Williams,F,23,domestic,0,Accounting,2.84,11
1710,Gregory Hall,F,25,domestic,1,English,3.4,58
1711,Patrick Dean,M,18,domestic,0,Economics,3.11,61
1712,Alison Bailey,M,24,domestic,0,Mechanical Eng,2.89,83
1713,Frank Ramirez,F,18,domestic,1,Electrical Eng,4.0,0
1714,Bobby Trevino,M,20,domestic,1,English,3.16,25
1715,Kevin Stevens,M,17,domestic,1,Computer Science,3.66,0
1716,Emily Barnes,Other,23,domestic,0,Mathematics,3.33,20
1717,Catherine Trevino,M,19,domestic,0,English,3.64,42
1718,Lauren Ramsey,F,25,domestic,0,Political Science,3.49,63
1719,Harry Yu,Other,23,domestic,0,Mechanical Eng,3.3,112
1720,Selena Bell,M,25,domestic,0,Sociology,3.17,86
1721,Mackenzie Harris,M,18,domestic,1,Business Analytics,3.69,30
1722,Michael Wright,M,25,domestic,0,Finance,2.45,67
1723,Elizabeth Winters,M,29,domestic,1,Biology,2.36,82
1724,Mark Pacheco,M,24,domestic,0,English,1.84,42
1725,Robert Payne,F,24,domestic,0,Electrical Eng,3.11,43
1726,Bryan Burns,M,22,domestic,0,Mechanical Eng,3.5,38
1727,Robert Robles,F,20,domestic,0,Mechanical Eng,2.18,59
1728,Adam Moore,Other,24,domestic,0,Information Systems,2.37,57
1729,Kenneth Ross,F,17,domestic,1,Electrical Eng,3.66,49
1730,Kimberly Obrien,F,20,domestic,1,Business Analytics,3.22,97
1731,Carla Jones,M,17,domestic,0,Electrical Eng,3.19,75
1732,Jennifer Bush,F,19,domestic,0,Information Systems,3.05,0
1733,Daniel Mccarthy,F,24,domestic,1,Mathematics,2.67,0
1734,Xavier Turner,M,23,domestic,0,Computer Science,1.87,58
1735,Johnny Boyd,M,22,domestic,0,Electrical Eng,3.16,42
1736,Christopher George,F,22,domestic,0,Information Systems,4.0,0
1737,Greg Lane,M,17,domestic,1,Political Science,2.98,0
1738,Lisa Thomas,M,20,domestic,0,English,2.11,38
1739,Lindsay Gilbert,M,19,domestic,0,Marketing,2.68,53
1740,Jonathan Coleman,M,19,domestic,1,Political Science,3.37,54
1741,Lisa Wilson,F,24,domestic,0,Biology,3.44,27
1742,Andrew Cook,F,18,domestic,0,Sociology,3.73,28
1743,Karen Ali,F,19,domestic,0,Biology,3.44,30
1744,Dennis Ruiz,M,17,international,1,Accounting,1.6,60
1745,Samantha Vargas,M,20,domestic,0,Marketing,2.94,0
1746,Sarah Caldwell,F,18,domestic,1,Finance,1.93,46
1747,Justin Gonzalez,M,22,domestic,0,Mathematics,3.18,76
1748,Leslie Vaughn,M,18,domestic,0,Mathematics,3.24,34
1749,Lisa English,F,22,domestic,1,Chemistry,2.31,50
1750,Samuel Moore,M,21,domestic,0,Psychology,2.62,57
1751,Steven Manning,F,27,domestic,0,Political Science,2.41,25
1752,Leah Savage,M,23,domestic,0,Mathematics,3.29,42
1753,Sheena Richardson,M,17,domestic,0,Accounting,2.75,6
1754,Kristina Armstrong,M,17,domestic,0,Finance,2.41,60
1755,Elaine Rodriguez,Other,22,domestic,0,Mathematics,3.27,50
1756,Diana Freeman,F,18,domestic,0,Business Analytics,3.17,80
1757,Rebecca Goodwin,F,17,domestic,1,Mathematics,3.29,71
1758,Christopher Carter,F,26,domestic,0,Mathematics,1.88,80
1759,Rebecca Vargas,M,24,international,1,Finance,2.45,82
1760,Caleb Montgomery,F,23,domestic,0,Nursing,3.21,23
1761,Bryan Webb,M,19,domestic,0,Nursing,1.8,59
1762,Sarah Cordova,F,23,domestic,0,Psychology,1.82,65
1763,Corey Wilson,M,19,domestic,0,Computer Science,2.36,26
1764,John Stein,F,22,domestic,0,Mathematics,3.26,82
1765,Brandi Strickland,M,18,domestic,1,Mechanical Eng,2.81,42
1766,Julia Jackson,M,27,domestic,1,Biology,3.1,64
1767,Michael Cole,F,17,domestic,1,Electrical Eng,2.21,78
1768,Darryl Cox,M,26,domestic,0,Accounting,2.2,58
1769,Toni Serrano,M,22,domestic,1,Computer Science,3.64,99
1770,David Williams,M,20,domestic,0,Psychology,3.05,118
1771,Susan Cervantes,M,22,domestic,0,Psychology,2.16,46
1772,Kayla Stark,F,24,domestic,1,Political Science,1.61,74
1773,Christina Newton,F,26,domestic,0,Economics,1.96,116
1774,Jeremy Gray,F,23,domestic,0,English,2.17,26
1775,Bruce Yu,F,18,international,0,Marketing,2.04,0
1776,James Bailey,M,22,domestic,0,Mechanical Eng,2.78,74
1777,Jason Ryan,F,28,domestic,1,English,3.2,33
1778,Justin Rodriguez,M,26,domestic,0,English,2.75,9
1779,Robert Walter,M,25,domestic,1,Business Analytics,2.53,24
1780,Amanda Lynch,F,24,domestic,0,Mathematics,3.01,0
1781,Jennifer Horn,M,24,domestic,0,Psychology,2.6,96
1782,Kevin Myers,F,26,domestic,0,Economics,1.77,89
1783,Carla Underwood,M,20,domestic,0,Electrical Eng,2.92,38
1784,Robert Lowe,F,17,domestic,0,Electrical Eng,3.04,41
1785,Sharon Watson,F,22,domestic,1,Electrical Eng,3.52,51
1786,Jennifer Sosa,F,19,domestic,1,Political Science,3.35,95
1787,John Frederick,F,18,domestic,1,Electrical Eng,2.46,13
1788,Cynthia Crawford,F,19,domestic,1,English,2.67,40
1789,Jennifer Alvarez,M,30,domestic,1,Psychology,2.82,82
1790,Jay White,F,22,domestic,0,Economics,2.93,35
1791,Laurie Higgins,M,23,domestic,1,Mechanical Eng,3.7,20
1792,Pamela Wood,F,17,domestic,0,Sociology,2.76,50
1793,Maria Allen,F,17,international,0,Biology,2.49,0
1794,Kaitlin Melendez,F,19,domestic,0,Mathematics,3.55,56
1795,Margaret Pope,M,27,domestic,0,Nursing,3.53,37
1796,Lori Dixon,M,23,domestic,0,Biology,3.34,64
1797,Debra Pham,F,24,domestic,1,Computer Science,1.84,24
1798,Jennifer Conner,M,24,domestic,0,Sociology,2.85,59
1799,Tara Sullivan,M,19,domestic,0,Biology,2.66,51
1800,Ryan Davis,M,26,domestic,0,Mechanical Eng,3.06,10
1801,Robert Murray,F,19,domestic,0,Chemistry,2.28,17
1802,Bradley Nolan,F,26,domestic,0,Accounting,3.29,82
1803,Rebecca Durham,M,23,domestic,0,Marketing,3.01,74
1804,Justin Gomez,M,17,international,0,Accounting,3.33,0
1805,Kristina Powell,M,19,international,0,Mechanical Eng,2.35,32
1806,Jose Young,F,17,domestic,1,Business Analytics,2.96,54
1807,Carl Spencer,F,26,domestic,1,Mathematics,3.27,61
1808,Ryan Caldwell,M,21,domestic,0,Biology,1.27,53
1809,Matthew Marshall,M,17,domestic,0,Information Systems,3.2,56
1810,Danielle Young,M,23,domestic,0,Information Systems,2.58,34
1811,Jared Phillips,F,20,international,1,Mechanical Eng,2.79,50
1812,Joshua Herrera,F,17,international,0,Psychology,3.55,16
1813,Kari Flowers,M,27,domestic,0,Information Systems,3.45,34
1814,David Church,M,22,domestic,1,Mathematics,2.45,0
1815,Ruth Carter,M,20,domestic,0,English,1.79,13
1816,Tanya Tanner,Other,20,domestic,0,Political Science,2.75,19
1817,Joy Martin,M,17,domestic,0,Sociology,3.44,20
1818,Christopher Hicks,F,17,domestic,1,Finance,3.59,67
1819,Melinda Dennis,F,26,domestic,1,Finance,1.54,0
1820,Harold Anderson,M,20,domestic,1,Marketing,3.16,26
1821,Savannah Watson,M,22,international,0,Accounting,3.08,64
1822,Nicholas Long,M,17,domestic,0,Information Systems,3.26,5
1823,Theresa Smith,F,17,domestic,1,Political Science,2.81,83
1824,Trevor Mendoza,F,24,domestic,1,Marketing,1.74,50
1825,Amber Clark,F,23,domestic,0,Chemistry,2.53,66
1826,Gina Levy,F,28,domestic,1,English,2.25,17
1827,Steven Harmon,M,26,domestic,0,Political Science,2.18,22
1828,William Lopez,Other,21,international,0,Business Analytics,3.27,41
1829,Annette Davidson,F,23,domestic,0,Political Science,2.7,69
1830,Sara Beard,M,20,domestic,0,Electrical Eng,3.04,68
1831,Bradley Hoover,Other,29,domestic,1,English,3.43,57
1832,Sean Acevedo,F,26,domestic,0,Mechanical Eng,1.76,38
1833,James Hart,F,22,domestic,0,Chemistry,3.76,22
1834,Stacy Rollins,F,22,international,1,English,3.87,77
1835,Louis Riddle,F,27,domestic,1,Mathematics,1.73,34
1836,Robert Mcdonald,F,24,domestic,0,Biology,3.22,0
1837,Alicia Jackson,M,27,domestic,0,Electrical Eng,3.99,16
1838,Karen Lyons,M,17,domestic,0,Psychology,1.96,24
1839,Sean Osborn,F,23,domestic,0,Mechanical Eng,2.1,35
1840,Jason Fisher,M,20,domestic,1,Mathematics,3.29,43
1841,James Lucas,M,28,domestic,1,Finance,3.08,4
1842,Bryan Jimenez,M,27,domestic,0,Electrical Eng,2.93,30
1843,Michael Jordan,M,22,domestic,0,Information Systems,2.65,34
1844,James Castaneda,F,27,domestic,0,Business Analytics,2.89,39
1845,Rhonda Gibbs,F,28,international,1,Accounting,1.29,22
1846,Robert Nunez,M,22,domestic,0,Sociology,2.08,119
1847,Christy Bryant,M,30,international,0,Information Systems,2.73,34
1848,Rodney Kelley,M,21,domestic,0,Political Science,1.53,27
1849,Angel Perez,F,21,domestic,0,Psychology,2.72,12
1850,Tim Davis,F,25,international,0,English,2.79,68
1851,Joseph Hines,M,20,domestic,0,Business Analytics,2.36,0
1852,Christopher Gibson,F,22,domestic,1,Accounting,2.39,0
1853,Robert Roberts,F,26,domestic,1,Finance,2.17,44
1854,Julie Johnson,F,22,domestic,1,Mechanical Eng,2.51,59
1855,Angela Mitchell,F,17,domestic,0,Political Science,3.02,42
1856,Kyle Davis,M,23,domestic,0,Electrical Eng,3.06,106
1857,Matthew Braun,F,19,domestic,0,Accounting,3.41,29
1858,Kristen Carr,M,25,domestic,0,Mechanical Eng,2.71,36
1859,Luke Pierce,F,24,domestic,1,Information Systems,3.07,44
1860,Hector Mccullough,F,27,domestic,0,Nursing,1.93,46
1861,Samantha Mitchell,F,25,international,0,Accounting,2.92,41
1862,Jill Hart,F,25,domestic,1,Marketing,2.67,40
1863,Eric Walker,M,19,domestic,1,Nursing,3.1,6
1864,Ellen Anderson,F,24,international,0,Economics,2.63,66
1865,Lori Boyd,Other,28,domestic,0,Sociology,2.57,74
1866,Richard Mcneil,F,19,domestic,0,Marketing,2.31,31
1867,Sheila Fischer,M,28,domestic,0,Information Systems,3.4,44
1868,Kristy Wheeler,M,20,domestic,0,Electrical Eng,2.43,92
1869,Amber Beck,M,19,domestic,0,Electrical Eng,3.92,22
1870,Bonnie Hansen,F,23,domestic,1,Mathematics,2.01,51
1871,Evan Jones,F,24,international,0,Chemistry,3.5,48
1872,Rebecca Lewis,M,25,domestic,0,Political Science,1.49,93
1873,Debra Cooke,F,18,domestic,0,English,2.7,101
1874,Brittany Marshall,F,23,domestic,0,Economics,2.45,69
1875,Laura Miller,F,19,domestic,1,Mechanical Eng,3.06,130
1876,James White,F,17,international,0,Accounting,3.29,46
1877,Robert Weiss,F,18,domestic,0,Chemistry,3.96,0
1878,Justin Matthews,F,19,domestic,0,Economics,2.48,30
1879,Alexa Harris,M,23,domestic,1,Biology,2.36,31
1880,Randy Russell,F,26,domestic,0,Biology,3.33,92
1881,Michael Hernandez,F,17,domestic,1,Mechanical Eng,2.72,39
1882,Adam Hoffman,F,23,domestic,0,Information Systems,2.42,85
1883,Daniel Horne,F,17,domestic,0,Electrical Eng,2.53,69
1884,Marvin Williams,F,24,domestic,0,Marketing,2.37,54
1885,Elizabeth Johnson,M,19,domestic,1,Political Science,1.8,57
1886,Jennifer Sanchez,M,18,domestic,1,Electrical Eng,3.74,54
1887,Thomas Edwards,M,24,domestic,0,Business Analytics,3.09,79
1888,Brandon Barrett,M,19,domestic,0,Sociology,1.83,37
1889,Ashley Lewis,F,20,domestic,0,Psychology,3.7,34
1890,Laura Chase,Other,17,domestic,0,Mathematics,2.91,57
1891,Geoffrey King,M,25,domestic,0,Political Science,2.67,51
1892,Richard Nunez,M,24,domestic,1,Psychology,3.12,39
1893,Rebecca Nichols,F,22,domestic,1,Marketing,2.54,111
1894,Gary Chambers,M,17,domestic,0,Accounting,2.01,66
1895,Jacqueline Byrd,F,26,domestic,0,Political Science,2.48,28
1896,Robert Peterson,F,19,domestic,1,Political Science,2.76,63
1897,Austin Joseph,F,20,domestic,1,Nursing,2.26,17
1898,Tommy Love,M,30,domestic,0,Mechanical Eng,3.11,11
1899,Tristan Rios,M,19,domestic,0,Mechanical Eng,3.57,69
1900,Robin Juarez,F,24,domestic,0,Finance,2.58,19
1901,Jared Lopez,F,23,domestic,0,Marketing,1.43,46
1902,Jessica Gonzalez,M,23,international,0,Biology,2.7,14
1903,Anthony Lawrence,F,22,domestic,0,Economics,2.29,36
1904,Sean Wilson,M,23,domestic,0,Political Science,2.67,32
1905,David Duarte,F,22,domestic,0,Computer Science,2.66,42
1906,Blake Davis,M,21,domestic,0,Chemistry,2.28,114
1907,Heather Morris,F,27,domestic,0,Business Analytics,1.98,83
1908,Anthony Green,M,17,domestic,1,Marketing,2.81,42
1909,Karen Walters,M,25,domestic,1,Economics,2.34,39
1910,Derek Moore,M,24,domestic,0,Mathematics,3.85,24
1911,Brenda Armstrong,M,24,international,0,Nursing,2.95,14
1912,Thomas Patel,F,25,domestic,1,Marketing,2.36,41
1913,Sheri Faulkner,Other,21,domestic,0,Psychology,2.52,85
1914,Michael Lee,M,17,international,0,Information Systems,2.71,0
1915,Joshua Ferguson,M,21,international,0,Accounting,2.86,76
1916,Rebecca Young,F,18,international,0,Mathematics,3.17,79
1917,Sean Singh,F,19,domestic,0,Computer Science,3.49,0
1918,David Sanchez,F,17,international,1,Chemistry,2.76,46
1919,Mary Martinez,M,20,domestic,0,Economics,3.07,32
1920,April Wolf,M,19,domestic,0,Psychology,3.06,40
1921,Elizabeth Adkins,F,17,domestic,1,Economics,2.86,51
1922,Rachel Spencer,M,24,domestic,0,Mathematics,2.68,55
1923,Gail Sullivan,F,29,domestic,0,Finance,2.88,4
1924,Christopher Cain,M,24,international,0,Information Systems,2.41,94
1925,Molly Washington,F,21,domestic,0,Economics,2.12,31
1926,Mary Morrow,M,21,domestic,0,Chemistry,3.67,124
1927,Bailey Chapman,F,20,domestic,0,Business Analytics,2.93,17
1928,Christopher Martinez,F,22,domestic,0,Political Science,2.96,13
1929,Margaret Nolan,F,21,domestic,0,Chemistry,2.67,55
1930,John King,M,19,domestic,0,Economics,3.1,72
1931,Gregory Todd,F,27,domestic,0,Sociology,2.69,83
1932,Ashley Trujillo,F,17,domestic,0,Marketing,1.89,15
1933,Laura Fernandez,F,24,domestic,0,Marketing,2.48,35
1934,Randall Brown,F,21,domestic,0,Mechanical Eng,3.16,101
1935,Troy Alvarado,F,28,domestic,1,Psychology,2.44,34
1936,Kevin Wagner,F,23,domestic,0,English,1.7,72
1937,John Turner,M,20,domestic,0,Psychology,2.62,0
1938,Melanie Sanchez,F,21,domestic,1,Sociology,1.76,0
1939,Brian Lester,F,22,domestic,0,Finance,2.61,74
1940,Lori Wiggins,M,18,domestic,0,Chemistry,3.51,41
1941,Julie Johnson,M,19,domestic,1,Electrical Eng,2.04,68
1942,Anthony Bell,M,17,domestic,1,Accounting,3.19,26
1943,William Brown,F,18,domestic,0,Business Analytics,3.83,0
1944,Daniel Beard,F,22,domestic,0,Mathematics,3.56,48
1945,Robin Kennedy,F,23,international,0,English,2.66,3
1946,Pedro Fitzgerald,F,17,domestic,1,Computer Science,2.25,49
1947,Jason Christensen,M,21,domestic,0,Accounting,2.9,16
1948,Johnathan Cross,M,23,domestic,0,Political Science,2.91,65
1949,Melissa Conley,M,21,domestic,1,Mechanical Eng,3.35,37
1950,Laurie Cohen,M,19,domestic,0,Computer Science,2.83,36
1951,Sharon Scott,M,20,international,1,Sociology,3.04,55
1952,Patricia Hardin,M,20,domestic,0,Biology,2.25,73
1953,Austin Gonzalez,F,19,domestic,0,Computer Science,3.24,50
1954,Mark Downs,F,22,domestic,0,Chemistry,2.03,98
1955,Heather Terry,Other,30,domestic,1,Political Science,2.42,97
1956,Chad Silva,F,19,domestic,0,Mechanical Eng,3.16,24
1957,Nicole Davis,F,20,domestic,0,Electrical Eng,3.57,11
1958,Daniel Mendez,M,21,international,0,Information Systems,3.21,8
1959,Joshua Bowers,F,19,domestic,1,Finance,2.78,99
1960,Ross Turner,F,25,international,1,Business Analytics,2.79,8
1961,Douglas Sanchez,M,17,international,0,Psychology,2.26,33
1962,Austin Villa,M,20,domestic,0,Mechanical Eng,2.58,45
1963,Matthew Wilson,F,24,domestic,1,Mechanical Eng,1.65,98
1964,Elaine Morris,M,20,domestic,0,Economics,3.8,6
1965,Jesse Reid,F,19,domestic,0,Computer Science,4.0,78
1966,Michelle Lozano,F,23,domestic,0,Accounting,1.63,45
1967,Samuel Moon,M,25,domestic,1,Marketing,1.94,41
1968,Cynthia Browning,M,22,domestic,0,Mathematics,3.62,44
1969,Joseph Jones,M,19,domestic,0,Sociology,2.33,24
1970,Brenda Le,M,23,domestic,0,Business Analytics,3.63,33
1971,Sarah Juarez,M,20,domestic,0,Accounting,3.25,23
1972,Brian Villa,F,24,domestic,0,Mathematics,2.61,6
1973,Thomas Chavez,M,27,domestic,0,Biology,3.37,10
1974,Lisa Ray,F,17,domestic,0,Nursing,2.78,80
1975,Juan Morales,M,22,domestic,0,English,2.77,34
